"","account","subaccount","type","date","num","adj","name","memo","split","debit","credit","balance"
"4428","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-10,"71090",NA,"Cole Home Builders:Phase 2 - Lot 5","Chestnut (3/60 watt)  Marble Glass","Accounts Receivable",97.2,0,90318.79
"4429","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-10,"71090",NA,"Cole Home Builders:Phase 2 - Lot 5","Frosted Taupe (3/60 watt)  Marble Glass  ","Accounts Receivable",89.21,0,90408
"4430","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-10,"71090",NA,"Cole Home Builders:Phase 2 - Lot 5","Cand. Light, 20 watts (8 pack)","Accounts Receivable",36,0,90444
"4431","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-10,"71090",NA,"Cole Home Builders:Phase 2 - Lot 5","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",9.5,0,90453.5
"4432","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-10,"71090",NA,"Cole Home Builders:Phase 2 - Lot 5","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",12.5,0,90466
"4433","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Golden Umber (100 watt)  Six Light Chandelier","Accounts Receivable",85,0,90551
"4434","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",75,0,90626
"4435","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","Accounts Receivable",160,0,90786
"4436","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","Accounts Receivable",60,0,90846
"4437","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",140,0,90986
"4438","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",22.74,0,91008.74
"4439","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",80,0,91088.74
"4440","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","Accounts Receivable",30,0,91118.74
"4441","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","Accounts Receivable",19,0,91137.74
"4442","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",60,0,91197.74
"4443","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","Accounts Receivable",105,0,91302.74
"4444","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",38.44,0,91341.18
"4445","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",15,0,91356.18
"4446","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",47.5,0,91403.68
"4447","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-17,"71075",NA,"Cole Home Builders:Phase 1 - Lot 5","Cand. Light, 20 watts (8 pack)","Accounts Receivable",24,0,91427.68
"4448","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-22,"71109",NA,"Dan A. North Builders:Turner Suites","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","Accounts Receivable",1500,0,92927.68
"4449","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-22,"71109",NA,"Dan A. North Builders:Turner Suites","Vianne Lanterns, Satin Antiqued Solid Brass, 3-light wall latern, Candelabra base (60 watt max)","Accounts Receivable",2407.14,0,95334.82
"4450","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-22,"71109",NA,"Dan A. North Builders:Turner Suites","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",1441.56,0,96776.38
"4451","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-22,"71109",NA,"Dan A. North Builders:Turner Suites","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",250,0,97026.38
"4452","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Golden Umber (100 watt)  Six Light Chandelier","Accounts Receivable",85,0,97111.38
"4453","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",75,0,97186.38
"4454","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","Accounts Receivable",160,0,97346.38
"4455","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","Accounts Receivable",60,0,97406.38
"4456","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",140,0,97546.38
"4457","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",22.74,0,97569.12
"4458","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",80,0,97649.12
"4459","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","Accounts Receivable",30,0,97679.12
"4460","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","Accounts Receivable",19,0,97698.12
"4461","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",60,0,97758.12
"4462","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","Accounts Receivable",105,0,97863.12
"4463","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",38.44,0,97901.56
"4464","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",15,0,97916.56
"4465","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",47.5,0,97964.06
"4466","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-24,"71074",NA,"Cole Home Builders:Phase 1 - Lot 5","Cand. Light, 20 watts (8 pack)","Accounts Receivable",24,0,97988.06
"4467","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-30,"71130",NA,"Kern Lighting Warehouse:Store #45","Renaissance Collection, (100 watt max) Millstone Finish, One-light","Accounts Receivable",411.93,0,98399.99
"4468","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-30,"71130",NA,"Kern Lighting Warehouse:Store #45","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",1600,0,99999.99
"4469","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-30,"71130",NA,"Kern Lighting Warehouse:Store #45","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",118.75,0,100118.74
"4470","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-30,"71130",NA,"Kern Lighting Warehouse:Store #45","Cand. Light, 20 watts (8 pack)","Accounts Receivable",1200,0,101318.74
"4471","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Golden Umber (100 watt)  Six Light Chandelier","Accounts Receivable",85,0,101403.74
"4472","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",75,0,101478.74
"4473","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","Accounts Receivable",160,0,101638.74
"4474","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","Accounts Receivable",60,0,101698.74
"4475","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",140,0,101838.74
"4476","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",22.74,0,101861.48
"4477","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",80,0,101941.48
"4478","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","Accounts Receivable",30,0,101971.48
"4479","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","Accounts Receivable",19,0,101990.48
"4480","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",60,0,102050.48
"4481","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","Accounts Receivable",105,0,102155.48
"4482","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",38.44,0,102193.92
"4483","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",15,0,102208.92
"4484","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",47.5,0,102256.42
"4485","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-08-31,"71073",NA,"Cole Home Builders:Phase 1 - Lot 5","Cand. Light, 20 watts (8 pack)","Accounts Receivable",24,0,102280.42
"4486","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Bill",2018-09-10,"H8765",NA,"Paulsen's Lighting","Domes, White, 59x21x6 5/8 ht, 120v HPF","Accounts Payable",0,69,102211.42
"4487","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Bill",2018-09-10,"H8765",NA,"Paulsen's Lighting","In bound shipments","Accounts Payable",125,0,102336.42
"4488","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-11,"71099",NA,"Miscellaneous - Retail:Jason Helper","Sunset, Clear Glass, 1-100 watt max.","Accounts Receivable",310.06,0,102646.48
"4489","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-11,"71099",NA,"Miscellaneous - Retail:Jason Helper","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",38.44,0,102684.92
"4490","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-11,"71099",NA,"Miscellaneous - Retail:Jason Helper","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","Accounts Receivable",60,0,102744.92
"4491","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-11,"71099",NA,"Miscellaneous - Retail:Jason Helper","Golden Umber (100 watt)  Six Light Chandelier","Accounts Receivable",170,0,102914.92
"4492","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-11,"71099",NA,"Miscellaneous - Retail:Jason Helper","Brushed Nickel, Pendant, 1-100 watt Medium Base, Satin Etched Glass","Accounts Receivable",100,0,103014.92
"4493","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-11,"71099",NA,"Miscellaneous - Retail:Jason Helper","Pendant Bar, Textured White, 50lbs max","Accounts Receivable",21.54,0,103036.46
"4494","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Golden Umber (100 watt)  Six Light Chandelier","Accounts Receivable",85,0,103121.46
"4495","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Tapestry (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",75,0,103196.46
"4496","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Polished Brass Pendant, 1-100 watt Medium Base, Clear Ribbed Glass","Accounts Receivable",160,0,103356.46
"4497","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Tapestry, (2-60 watt Med), Etched Cracked Glass, Finish 10","Accounts Receivable",60,0,103416.46
"4498","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Verona Collection, Pendant, Cobblestone, Etched Alabaster Glass, 150 watt max","Accounts Receivable",140,0,103556.46
"4499","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Pendant Bar, Cobblestone, 50lbs. max","Accounts Receivable",22.74,0,103579.2
"4500","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Pearl Nickle, 5 Light, Medium Base (100 watt max)","Accounts Receivable",80,0,103659.2
"4501","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","Accounts Receivable",30,0,103689.2
"4502","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","Accounts Receivable",19,0,103708.2
"4503","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Acid Verde, 10x21x10, 2-60 watt cand.","Accounts Receivable",60,0,103768.2
"4504","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","BrassGuard Lanterns, Polished Brass, 1-light Wall, (100 watt max)","Accounts Receivable",105,0,103873.2
"4505","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Black Finish, Solid Brass, Clear Glass, Hanging, 2-60 watt max.","Accounts Receivable",38.44,0,103911.64
"4506","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Specialty, Stage & Studio Bulbs  60 watt","Accounts Receivable",15,0,103926.64
"4507","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Specialty Bulbs, 100 watt (6 pack)","Accounts Receivable",47.5,0,103974.14
"4508","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-14,"71091",NA,"Cole Home Builders:Phase 2 - Lot 5","Cand. Light, 20 watts (8 pack)","Accounts Receivable",24,0,103998.14
"4509","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-19,"71131",NA,"Kern Lighting Warehouse:Store #13","White, 4.5x7.5, 1-100 watt Medium Base, Satin White Glass","Accounts Receivable",240,0,104238.14
"4510","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-19,"71131",NA,"Kern Lighting Warehouse:Store #13","Solid Brass, 4-light, 25x13x10.75, 4-60 watt, Medium Base, Satin Etched Glass","Accounts Receivable",304,0,104542.14
"4511","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-19,"71131",NA,"Kern Lighting Warehouse:Store #13","Brushed Nickel, 18x7.75x6, 3-60 watt Medium Base, Satin Opal Glass","Accounts Receivable",462.5,0,105004.64
"4512","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-19,"71131",NA,"Kern Lighting Warehouse:Store #13","River Rock (8/60 watt)  Faux Alabaster Glass","Accounts Receivable",600,0,105604.64
"4513","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-19,"71131",NA,"Kern Lighting Warehouse:Store #13","Die Cast Lanterns, Black, 1-100 watt, Medium Base, Clear Cracked Glass","Accounts Receivable",770.64,0,106375.28
"4514","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-25,"71100",NA,"Miscellaneous - Retail:John Huhn","Roman Bronze, 1-light Lantern, w/tail, (100 watt max)","Accounts Receivable",570,0,106945.28
"4515","Purchases  (Cost of Goods)","Purchases  (Cost of Goods)","Invoice",2018-09-25,"71100",NA,"Miscellaneous - Retail:John Huhn","18x8x10, Solid Brass, 3-60watt Medium Base, Satin Etched Glass","Accounts Receivable",130.38,0,107075.66
